Line#,Block#,Pout,|COND|,P,Pe,Pmost,RP,Ndep,Ncon,Cdep,Blockbit,Branchbit,Maxbranchbit,Minbranchbit,Blockbranch,Rbit,NewRcond,Trojan?
124,8,1,15,0.9375,0.9375,0.9375,1,0,4,1,8,4,4,4,4,0.125,0.625,0
158,9,1,1,0.5,0.5,0.5,1,0,1,1,1,1,1,1,2,1,3,0
159,9,1,1,0.5,0.5,0.5,1,0,1,1,1,1,1,1,2,1,3,0
54,1,1,1,0.5,0.5,0.5,1,0,1,1,2,1,1,1,3,0.5,2,0
55,1,1,1,0.25,0.25,0.5,0.5,0,1,1,2,1,1,1,3,0.5,2,0
56,1,1,1,0.25,0.25,0.5,0.5,0,1,1,2,1,1,1,3,0.5,2,0
59,2,1,1,0.5,0.5,0.5,1,0,1,1,4,1,1,1,7,0.25,2,0
60,2,1,1,0.5,0.5,0.5,1,0,1,1,4,1,1,1,7,0.25,2,0
61,2,0.5,4,0.25,0.125,0.5,0.5,0,1,1,4,1,1,1,7,0.25,2,0
62,2,0.25,2,0.125,0.03125,0.5,0.25,0,1,1,4,1,1,1,7,0.25,2,0
64,2,0.25,2,0.125,0.03125,0.5,0.25,0,1,1,4,1,1,1,7,0.25,2,0
66,2,0.5,2,0.125,0.0625,0.5,0.25,0,1,1,4,1,1,1,7,0.25,2,0
69,2,0.5,2,0.125,0.0625,0.5,0.25,0,1,1,4,1,1,1,7,0.25,2,0
73,3,1,1,0.5,0.5,0.5,1,0,1,1,3,1,1,1,4,0.333333333,1.666666667,0
74,3,1,2,0.25,0.25,0.5,0.5,0,1,1,3,1,1,1,4,0.333333333,1.666666667,0
75,3,1,1,0.125,0.125,0.5,0.25,0,1,1,3,1,1,1,4,0.333333333,1.666666667,0
79,4,1,1,0.5,0.5,0.5,1,0,1,1,1,1,1,1,2,1,3,0
80,4,1,1,0.5,0.5,0.5,1,0,1,1,1,1,1,1,2,1,3,0
98,5,1,1,0.5,0.5,0.5,1,0,1,1,1,1,1,1,2,1,3,0
104,5,1,1,0.5,0.5,0.5,1,0,1,1,1,1,1,1,2,1,3,0
113,6,1,1,0.0625,0.0625,0.9375,0.066666667,0,1,1,4,4,4,4,2,0.25,1.125,0
115,6,1,15,0.9375,0.9375,0.9375,1,0,1,1,4,4,4,4,2,0.25,1.125,0
123,7,1,1,0.0625,0.0625,0.9375,0.066666667,0,4,1,8,4,4,4,4,0.125,0.625,0
124,7,0.0625,0.0625,0.00390625,0.000244141,0.9375,0.004166667,0,4,1,8,4,4,4,4,0.125,0.625,0
126,7,0.0625,0.9375,0.05859375,0.003662109,0.9375,0.0625,0,4,1,8,4,4,4,4,0.125,0.625,0
130,7,1,15,0.9375,0.9375,0.9375,1,0,4,1,8,4,4,4,4,0.125,0.625,0
146,8,1,1,0.0625,0.0625,0.9375,0.066666667,0,1,1,4,4,4,4,2,0.25,1.125,0
149,8,1,15,0.9375,0.9375,0.9375,1,0,1,1,4,4,4,4,2,0.25,1.125,0
174,9,1,1,0.5,0.5,0.5,1,0,1,1,4,1,3,1,3,0.083333333,0.333333333,1
175,9,1,8,0.0625,0.0625,0.4375,0.142857143,0,3,1,4,3,3,1,3,0.25,0.5,1
183-210,10,1,1,0.00390625,0.00390625,0.99609375,0.003921569,0,8,1,8,8,8,8,2,0.125,1.03125,1
183-210,10,1,255,0.99609375,0.99609375,0.99609375,1,0,8,1,8,8,8,8,2,0.125,1.03125,1
218,11,1,1,0.5,0.5,0.5,1,0,1,1,2,1,1,1,4,0.5,2.5,0
219,11,1,1,0.5,0.5,0.5,1,0,2,1,2,1,1,1,4,0.5,2.5,0
220,11,1,1,0.25,0.25,0.5,0.5,0,2,1,2,1,1,1,4,0.5,2.5,0
222,11,1,1,0.25,0.25,0.5,0.5,0,1,1,2,1,1,1,4,0.5,2.5,0
60,1,1,1,0.5,0.5,0.5,1,0,1,1,1,1,1,1,2,1,3,0
63,1,1,1,0.5,0.5,0.5,1,0,1,1,1,1,1,1,2,1,3,0
70,2,1,1,0.5,0.5,0.5,1,0,1,1,1,1,1,1,2,1,3,0
73,2,1,1,0.5,0.5,0.5,1,0,1,1,1,1,1,1,2,1,3,0
45,0,1,1,1,1,1,1,0,1,1,8,8,8,8,1,0.125,1.015625,0
48,1,1,1,0.5,0.5,0.5,1,0,1,1,1,1,1,1,2,1,3,0
51,1,1,1,0.5,0.5,0.5,1,0,1,1,1,1,1,1,2,1,3,0
58,2,1,1,0.5,0.5,0.5,1,0,1,1,2,1,1,1,3,0.5,2,0
59,2,1,1,0.25,0.25,0.5,0.5,0,2,1,2,1,1,1,3,0.5,2,0
60,2,1,1,0.25,0.25,0.5,0.5,0,2,1,2,1,1,1,3,0.5,2,0
64,3,1,1,0.5,0.5,0.5,1,0,1,1,2,1,1,1,3,0.5,2,0
65,3,1,1,0.25,0.25,0.5,0.5,0,2,1,2,1,1,1,3,0.5,2,0
72,4,1,1,0.5,0.5,0.5,1,0,1,1,3,1,1,1,4,0.333333333,1.666666667,0
73,4,1,1,0.25,0.25,0.5,0.5,0,1,1,3,1,1,1,4,0.333333333,1.666666667,0
74,4,1,1,0.125,0.125,0.5,0.25,0,1,1,3,1,1,1,4,0.333333333,1.666666667,0
80,5,1,1,0.5,0.5,0.5,1,0,1,1,1,1,1,1,2,1,3,0
81,5,1,1,0.5,0.5,0.5,1,0,1,1,1,1,1,1,2,1,3,0
97,6,1,1,0.5,0.5,0.5,1,0,1,1,1,1,1,1,2,1,3,0
98,6,1,1,0.5,0.5,0.5,1,0,1,1,1,1,1,1,2,1,3,0
106,7,1,1,0.0625,0.0625,0.9375,0.066666667,0,4,1,5,4,4,1,4,0.2,0.4,0
107,7,0.0625,0.5,0.03125,0.001953125,0.9375,0.033333333,0,1,1,5,1,4,1,4,0.05,0.25,0
108,7,0.0625,0.5,0.03125,0.001953125,0.9375,0.033333333,0,1,1,5,1,4,1,4,0.05,0.25,0
109,7,1,15,0.9375,0.9375,0.9375,1,0,4,1,5,4,4,1,4,0.2,0.4,0
118,8,1,1,0.0625,0.0625,0.9375,0.066666667,0,4,1,8,4,4,4,4,0.125,0.625,0
119,8,0.0625,0.0625,0.00390625,0.000244141,0.9375,0.004166667,0,4,1,8,4,4,4,4,0.125,0.625,0
121,8,0.0625,0.9375,0.05859375,0.003662109,0.9375,0.0625,0,4,1,8,4,4,4,4,0.125,0.625,0
124,8,1,15,0.9375,0.9375,0.9375,1,0,4,1,8,4,4,4,4,0.125,0.625,0
158,9,1,1,0.5,0.5,0.5,1,0,1,1,1,1,1,1,2,1,3,0
159,9,1,1,0.5,0.5,0.5,1,0,1,1,1,1,1,1,2,1,3,0
54,1,1,1,0.5,0.5,0.5,1,0,1,1,2,1,1,1,3,0.5,2,0
55,1,1,1,0.25,0.25,0.5,0.5,0,1,1,2,1,1,1,3,0.5,2,0
56,1,1,1,0.25,0.25,0.5,0.5,0,1,1,2,1,1,1,3,0.5,2,0
59,2,1,1,0.5,0.5,0.5,1,0,1,1,4,1,1,1,7,0.25,2,0
60,2,1,1,0.5,0.5,0.5,1,0,1,1,4,1,1,1,7,0.25,2,0
61,2,0.5,4,0.25,0.125,0.5,0.5,0,1,1,4,1,1,1,7,0.25,2,0
62,2,0.25,2,0.125,0.03125,0.5,0.25,0,1,1,4,1,1,1,7,0.25,2,0
64,2,0.25,2,0.125,0.03125,0.5,0.25,0,1,1,4,1,1,1,7,0.25,2,0
66,2,0.5,2,0.125,0.0625,0.5,0.25,0,1,1,4,1,1,1,7,0.25,2,0
69,2,0.5,2,0.125,0.0625,0.5,0.25,0,1,1,4,1,1,1,7,0.25,2,0
73,3,1,1,0.5,0.5,0.5,1,0,1,1,3,1,1,1,4,0.333333333,1.666666667,0
74,3,1,2,0.25,0.25,0.5,0.5,0,1,1,3,1,1,1,4,0.333333333,1.666666667,0
75,3,1,1,0.125,0.125,0.5,0.25,0,1,1,3,1,1,1,4,0.333333333,1.666666667,0
79,4,1,1,0.5,0.5,0.5,1,0,1,1,1,1,1,1,2,1,3,0
80,4,1,1,0.5,0.5,0.5,1,0,1,1,1,1,1,1,2,1,3,0
98,5,1,1,0.5,0.5,0.5,1,0,1,1,1,1,1,1,2,1,3,0
104,5,1,1,0.5,0.5,0.5,1,0,1,1,1,1,1,1,2,1,3,0
113,6,1,1,0.0625,0.0625,0.9375,0.066666667,0,1,1,4,4,4,4,2,0.25,1.125,0
115,6,1,15,0.9375,0.9375,0.9375,1,0,1,1,4,4,4,4,2,0.25,1.125,0
123,7,1,1,0.0625,0.0625,0.9375,0.066666667,0,4,1,8,4,4,4,4,0.125,0.625,0
124,7,0.0625,0.0625,0.00390625,0.000244141,0.9375,0.004166667,0,4,1,8,4,4,4,4,0.125,0.625,0
126,7,0.0625,0.9375,0.05859375,0.003662109,0.9375,0.0625,0,4,1,8,4,4,4,4,0.125,0.625,0
130,7,1,15,0.9375,0.9375,0.9375,1,0,4,1,8,4,4,4,4,0.125,0.625,0
146,8,1,1,0.0625,0.0625,0.9375,0.066666667,0,1,1,4,4,4,4,2,0.25,1.125,0
149,8,1,15,0.9375,0.9375,0.9375,1,0,1,1,4,4,4,4,2,0.25,1.125,0
174,9,1,1,0.5,0.5,0.5,1,0,1,1,4,1,3,1,3,0.083333333,0.333333333,1
175,9,1,8,0.0625,0.0625,0.4375,0.142857143,0,3,1,4,3,3,1,3,0.25,0.5,1
183-210,10,1,1,0.00390625,0.00390625,0.99609375,0.003921569,0,8,1,8,8,8,8,2,0.125,1.03125,1
183-210,10,1,255,0.99609375,0.99609375,0.99609375,1,0,8,1,8,8,8,8,2,0.125,1.03125,1
185,10,1,1,0.5,0.5,0.5,1,0,1,1,2,1,1,1,3,0.5,2,0
186,10,1,1,0.25,0.25,0.5,0.5,0,2,1,2,1,1,1,3,0.5,2,0
187,10,1,1,0.25,0.25,0.5,0.5,0,2,1,2,1,1,1,3,0.5,2,0
64,1,1,1,0.5,0.5,0.5,1,0,1,1,1,1,1,1,2,1,3,0
68,1,1,1,0.5,0.5,0.5,1,0,1,1,1,1,1,1,2,1,3,0
75,2,1,1,0.5,0.5,0.5,1,0,1,1,1,1,1,1,2,1,3,0
78,2,1,1,0.5,0.5,0.5,1,0,1,1,1,1,1,1,2,1,3,0
51,0,1,1,1,1,1,1,0,1,1,23,1,8,1,5,0.005434783,0.032608696,1
54,0,1,1,1,1,1,1,0,1,1,23,8,8,1,5,0.043478261,0.070652174,1
55,0,1,1,1,1,1,1,0,1,1,23,8,8,1,5,0.043478261,0.070652174,1
56,0,1,1,1,1,1,1,0,1,1,23,3,8,1,5,0.016304348,0.043478261,1
58,0,1,1,1,1,1,1,0,1,1,23,3,8,1,5,0.016304348,0.043478261,1
63,1,1,1,0.5,0.5,0.5,1,0,1,1,1,1,1,1,2,1,3,0
66,1,1,1,0.5,0.5,0.5,1,0,1,1,1,1,1,1,2,1,3,0
73,2,1,1,0.5,0.5,0.5,1,0,1,1,2,1,1,1,3,0.5,2,0
74,2,1,1,0.25,0.25,0.5,0.5,0,2,1,2,1,1,1,3,0.5,2,0
75,2,1,1,0.25,0.25,0.5,0.5,0,2,1,2,1,1,1,3,0.5,2,0
79,3,1,1,0.5,0.5,0.5,1,0,1,1,2,1,1,1,3,0.5,2,0
80,3,1,1,0.25,0.25,0.5,0.5,0,2,1,2,1,1,1,3,0.5,2,0
87,4,1,1,0.5,0.5,0.5,1,0,1,1,3,1,1,1,4,0.333333333,1.666666667,0
88,4,1,1,0.25,0.25,0.5,0.5,0,1,1,3,1,1,1,4,0.333333333,1.666666667,0
89,4,1,1,0.125,0.125,0.5,0.25,0,1,1,3,1,1,1,4,0.333333333,1.666666667,0
95,5,1,1,0.5,0.5,0.5,1,0,1,1,1,1,1,1,2,1,3,0
96,5,1,1,0.5,0.5,0.5,1,0,1,1,1,1,1,1,2,1,3,0
112,6,1,1,0.5,0.5,0.5,1,0,1,1,1,1,1,1,2,1,3,0
113,6,1,1,0.5,0.5,0.5,1,0,1,1,1,1,1,1,2,1,3,0
121,7,1,1,0.0625,0.0625,0.9375,0.066666667,0,4,1,5,4,4,1,4,0.2,0.4,1
122,7,0.0625,0.5,0.03125,0.001953125,0.9375,0.033333333,0,1,1,5,1,4,1,4,0.05,0.25,1
123,7,0.0625,0.5,0.03125,0.001953125,0.9375,0.033333333,0,1,1,5,1,4,1,4,0.05,0.25,1
124,7,1,15,0.9375,0.9375,0.9375,1,0,4,1,5,4,4,1,4,0.2,0.4,1
132,8,1,1,0.0625,0.0625,0.9375,0.066666667,0,4,1,8,4,4,4,4,0.125,0.625,1
133,8,0.0625,0.0625,0.00390625,0.000244141,0.9375,0.004166667,0,4,1,8,4,4,4,4,0.125,0.625,1
135,8,0.0625,0.9375,0.05859375,0.003662109,0.9375,0.0625,0,4,1,8,4,4,4,4,0.125,0.625,1
138,8,1,15,0.9375,0.9375,0.9375,1,0,4,1,8,4,4,4,4,0.125,0.625,1
173,9,1,1,0.5,0.5,0.5,1,0,1,1,1,1,1,1,2,1,3,0
174,9,1,1,0.5,0.5,0.5,1,0,1,1,1,1,1,1,2,1,3,0
50,1,1,1,0.5,0.5,0.5,1,0,1,1,2,1,1,1,3,0.5,2,0
51,1,1,1,0.25,0.25,0.5,0.5,0,1,1,2,1,1,1,3,0.5,2,0
52,1,1,1,0.25,0.25,0.5,0.5,0,1,1,2,1,1,1,3,0.5,2,0
57,2,1,1,0.5,0.5,0.5,1,0,1,1,3,1,1,1,5,0.333333333,2,0
58,2,1,1,0.5,0.5,0.5,1,0,1,1,3,1,1,1,5,0.333333333,2,0
59,2,0.5,2,0.25,0.125,0.5,0.5,0,1,1,3,1,1,1,5,0.333333333,2,0
60,2,0.5,1,0.125,0.0625,0.5,0.25,0,1,1,3,1,1,1,5,0.333333333,2,0
63,2,0.5,1,0.125,0.0625,0.5,0.25,0,1,1,3,1,1,1,5,0.333333333,2,0
68,3,1,1,0.5,0.5,0.5,1,0,1,1,3,1,1,1,4,0.333333333,1.666666667,0
69,3,1,2,0.25,0.25,0.5,0.5,0,1,1,3,1,1,1,4,0.333333333,1.666666667,0
70,3,1,1,0.125,0.125,0.5,0.25,0,1,1,3,1,1,1,4,0.333333333,1.666666667,0
75,4,1,1,0.5,0.5,0.5,1,0,1,1,1,1,1,1,2,1,3,0
76,4,1,1,0.5,0.5,0.5,1,0,1,1,1,1,1,1,2,1,3,0
94,5,1,1,0.5,0.5,0.5,1,0,1,1,1,1,1,1,2,1,3,0
100,5,1,1,0.5,0.5,0.5,1,0,1,1,1,1,1,1,2,1,3,0
112,6,1,1,0.0625,0.0625,0.9375,0.066666667,0,1,1,4,4,4,4,2,0.25,1.125,1
114,6,1,15,0.9375,0.9375,0.9375,1,0,1,1,4,4,4,4,2,0.25,1.125,1
123,7,1,1,0.0625,0.0625,0.9375,0.066666667,0,4,1,8,4,4,4,4,0.125,0.625,1
124,7,0.0625,0.0625,0.00390625,0.000244141,0.9375,0.004166667,0,4,1,8,4,4,4,4,0.125,0.625,1
126,7,0.0625,0.9375,0.05859375,0.003662109,0.9375,0.0625,0,4,1,8,4,4,4,4,0.125,0.625,1
130,7,1,15,0.9375,0.9375,0.9375,1,0,4,1,8,4,4,4,4,0.125,0.625,1
147,8,1,1,0.0625,0.0625,0.9375,0.066666667,0,1,1,4,4,4,4,2,0.25,1.125,1
150,8,1,15,0.9375,0.9375,0.9375,1,0,1,1,4,4,4,4,2,0.25,1.125,1
175,9,1,1,0.5,0.5,0.5,1,0,1,1,1,1,1,1,2,1,3,0
176,9,1,1,0.5,0.5,0.5,1,0,1,1,1,1,1,1,2,1,3,0
60,1,1,1,0.5,0.5,0.5,1,0,1,1,1,1,1,1,2,1,3,0
63,1,1,1,0.5,0.5,0.5,1,0,1,1,1,1,1,1,2,1,3,0
70,2,1,1,0.5,0.5,0.5,1,0,1,1,1,1,1,1,2,1,3,0
73,2,1,1,0.5,0.5,0.5,1,0,1,1,1,1,1,1,2,1,3,0
45,0,1,1,1,1,1,1,0,1,1,8,8,8,8,1,0.125,1.015625,0
48,1,1,1,0.5,0.5,0.5,1,0,1,1,1,1,1,1,2,1,3,0
51,1,1,1,0.5,0.5,0.5,1,0,1,1,1,1,1,1,2,1,3,0
58,2,1,1,0.5,0.5,0.5,1,0,1,1,2,1,1,1,3,0.5,2,0
59,2,1,1,0.25,0.25,0.5,0.5,0,2,1,2,1,1,1,3,0.5,2,0
60,2,1,1,0.25,0.25,0.5,0.5,0,2,1,2,1,1,1,3,0.5,2,0
64,3,1,1,0.5,0.5,0.5,1,0,1,1,2,1,1,1,3,0.5,2,0
65,3,1,1,0.25,0.25,0.5,0.5,0,2,1,2,1,1,1,3,0.5,2,0
72,4,1,1,0.5,0.5,0.5,1,0,1,1,3,1,1,1,4,0.333333333,1.666666667,0
73,4,1,1,0.25,0.25,0.5,0.5,0,1,1,3,1,1,1,4,0.333333333,1.666666667,0
74,4,1,1,0.125,0.125,0.5,0.25,0,1,1,3,1,1,1,4,0.333333333,1.666666667,0
80,5,1,1,0.5,0.5,0.5,1,0,1,1,1,1,1,1,2,1,3,0
81,5,1,1,0.5,0.5,0.5,1,0,1,1,1,1,1,1,2,1,3,0
97,6,1,1,0.5,0.5,0.5,1,0,1,1,1,1,1,1,2,1,3,0
98,6,1,1,0.5,0.5,0.5,1,0,1,1,1,1,1,1,2,1,3,0
106,7,1,1,0.0625,0.0625,0.9375,0.066666667,0,4,1,5,4,4,1,4,0.2,0.4,0
107,7,0.0625,0.5,0.03125,0.001953125,0.9375,0.033333333,0,1,1,5,1,4,1,4,0.05,0.25,0
108,7,0.0625,0.5,0.03125,0.001953125,0.9375,0.033333333,0,1,1,5,1,4,1,4,0.05,0.25,0
109,7,1,15,0.9375,0.9375,0.9375,1,0,4,1,5,4,4,1,4,0.2,0.4,0
118,8,1,1,0.0625,0.0625,0.9375,0.066666667,0,4,1,8,4,4,4,4,0.125,0.625,0
119,8,0.0625,0.0625,0.00390625,0.000244141,0.9375,0.004166667,0,4,1,8,4,4,4,4,0.125,0.625,0
121,8,0.0625,0.9375,0.05859375,0.003662109,0.9375,0.0625,0,4,1,8,4,4,4,4,0.125,0.625,0
124,8,1,15,0.9375,0.9375,0.9375,1,0,4,1,8,4,4,4,4,0.125,0.625,0
158,9,1,1,0.5,0.5,0.5,1,0,1,1,1,1,1,1,2,1,3,0
159,9,1,1,0.5,0.5,0.5,1,0,1,1,1,1,1,1,2,1,3,0
54,1,1,1,0.5,0.5,0.5,1,0,1,1,2,1,1,1,3,0.5,2,0
55,1,1,1,0.25,0.25,0.5,0.5,0,1,1,2,1,1,1,3,0.5,2,0
56,1,1,1,0.25,0.25,0.5,0.5,0,1,1,2,1,1,1,3,0.5,2,0
59,2,1,1,0.5,0.5,0.5,1,0,1,1,3,1,1,1,5,0.333333333,2,0
60,2,1,1,0.5,0.5,0.5,1,0,1,1,3,1,1,1,5,0.333333333,2,0
61,2,0.5,4,0.5,0.25,0.5,1,0,1,1,3,1,1,1,5,0.333333333,2,0
62,2,0.25,2,0.25,0.0625,0.5,0.5,0,1,1,3,1,1,1,5,0.333333333,2,0
64,2,0.25,2,0.25,0.0625,0.5,0.5,0,1,1,3,1,1,1,5,0.333333333,2,0
73,3,1,1,0.5,0.5,0.5,1,0,1,1,3,1,1,1,4,0.333333333,1.666666667,0
74,3,1,2,0.25,0.25,0.5,0.5,0,1,1,3,1,1,1,4,0.333333333,1.666666667,0
75,3,1,1,0.125,0.125,0.5,0.25,0,1,1,3,1,1,1,4,0.333333333,1.666666667,0
79,4,1,1,0.5,0.5,0.5,1,0,1,1,1,1,1,1,2,1,3,0
80,4,1,1,0.5,0.5,0.5,1,0,1,1,1,1,1,1,2,1,3,0
98,5,1,1,0.5,0.5,0.5,1,0,1,1,1,1,1,1,2,1,3,0
104,5,1,1,0.5,0.5,0.5,1,0,1,1,1,1,1,1,2,1,3,0
113,6,1,1,0.5,0.5,0.5,1,0,1,1,5,1,4,1,4,0.05,0.25,0
116,6,1,1,0.5,0.5,0.5,1,0,1,1,5,1,4,1,4,0.05,0.25,0
118,6,1,1,0.0625,0.0625,0.9375,0.066666667,0,4,1,5,4,4,1,4,0.2,0.4,0
120,6,1,15,0.9375,0.9375,0.9375,1,0,4,1,5,4,4,1,4,0.2,0.4,0
128,7,1,1,0.5,0.5,0.5,1,0,1,1,1,1,1,1,2,1,3,0
133,7,1,1,0.5,0.5,0.5,1,0,1,1,1,1,1,1,2,1,3,0
139,8,1,1,0.0625,0.0625,0.9375,0.066666667,0,4,1,8,4,4,4,4,0.125,0.625,0
140,8,0.0625,0.0625,0.00390625,0.000244141,0.9375,0.004166667,0,4,1,8,4,4,4,4,0.125,0.625,0
142,8,0.0625,0.9375,0.05859375,0.003662109,0.9375,0.0625,0,4,1,8,4,4,4,4,0.125,0.625,0
146,8,1,15,0.9375,0.9375,0.9375,1,0,4,1,8,4,4,4,4,0.125,0.625,0
163,9,1,1,0.0625,0.0625,0.9375,0.066666667,0,1,1,4,4,4,4,2,0.25,1.125,0
166,9,1,15,0.9375,0.9375,0.9375,1,0,1,1,4,4,4,4,2,0.25,1.125,0
189,10,1,1,0.5,0.5,0.5,1,0,1,1,4,1,3,1,3,0.083333333,0.333333333,1
190,10,1,8,0.0625,0.0625,0.4375,0.142857143,0,3,1,4,3,3,1,3,0.25,0.5,1
194-255,11,1,1,0.00390625,0.00390625,0.99609375,0.003921569,0,8,1,8,8,8,8,2,0.125,1.03125,1
194-255,11,1,255,0.99609375,0.99609375,0.99609375,1,0,8,1,8,8,8,8,2,0.125,1.03125,1
236,12,1,1,0.5,0.5,0.5,1,0,1,1,2,1,1,1,2,0.5,1.5,0
237,12,1,1,0.5,0.5,0.5,1,0,2,1,2,1,1,1,2,0.5,1.5,0
71,1,1,1,0.5,0.5,0.5,1,0,1,1,1,1,1,1,2,1,3,0
74,1,1,1,0.5,0.5,0.5,1,0,1,1,1,1,1,1,2,1,3,0
81,2,1,1,0.5,0.5,0.5,1,0,1,1,1,1,1,1,2,1,3,0
84,2,1,1,0.5,0.5,0.5,1,0,1,1,1,1,1,1,2,1,3,0
45,0,1,1,1,1,1,1,0,1,1,8,8,8,8,1,0.125,1.015625,0
48,1,1,1,0.5,0.5,0.5,1,0,1,1,1,1,1,1,2,1,3,0
51,1,1,1,0.5,0.5,0.5,1,0,1,1,1,1,1,1,2,1,3,0
58,2,1,1,0.5,0.5,0.5,1,0,1,1,2,1,1,1,3,0.5,2,0
59,2,1,1,0.25,0.25,0.5,0.5,0,2,1,2,1,1,1,3,0.5,2,0
60,2,1,1,0.25,0.25,0.5,0.5,0,2,1,2,1,1,1,3,0.5,2,0
64,3,1,1,0.5,0.5,0.5,1,0,1,1,2,1,1,1,3,0.5,2,0
65,3,1,1,0.25,0.25,0.5,0.5,0,2,1,2,1,1,1,3,0.5,2,0
72,4,1,1,0.5,0.5,0.5,1,0,1,1,3,1,1,1,4,0.333333333,1.666666667,0
73,4,1,1,0.25,0.25,0.5,0.5,0,1,1,3,1,1,1,4,0.333333333,1.666666667,0
74,4,1,1,0.125,0.125,0.5,0.25,0,1,1,3,1,1,1,4,0.333333333,1.666666667,0
80,5,1,1,0.5,0.5,0.5,1,0,1,1,1,1,1,1,2,1,3,0
81,5,1,1,0.5,0.5,0.5,1,0,1,1,1,1,1,1,2,1,3,0
97,6,1,1,0.5,0.5,0.5,1,0,1,1,1,1,1,1,2,1,3,0
98,6,1,1,0.5,0.5,0.5,1,0,1,1,1,1,1,1,2,1,3,0
106,7,1,1,0.0625,0.0625,0.9375,0.066666667,0,4,1,5,4,4,1,4,0.2,0.4,0
107,7,0.0625,0.5,0.03125,0.001953125,0.9375,0.033333333,0,1,1,5,1,4,1,4,0.05,0.25,0
108,7,0.0625,0.5,0.03125,0.001953125,0.9375,0.033333333,0,1,1,5,1,4,1,4,0.05,0.25,0
109,7,1,15,0.9375,0.9375,0.9375,1,0,4,1,5,4,4,1,4,0.2,0.4,0
118,8,1,1,0.0625,0.0625,0.9375,0.066666667,0,4,1,8,4,4,4,4,0.125,0.625,0
119,8,0.0625,0.0625,0.00390625,0.000244141,0.9375,0.004166667,0,4,1,8,4,4,4,4,0.125,0.625,0
121,8,0.0625,0.9375,0.05859375,0.003662109,0.9375,0.0625,0,4,1,8,4,4,4,4,0.125,0.625,0
124,8,1,15,0.9375,0.9375,0.9375,1,0,4,1,8,4,4,4,4,0.125,0.625,0
158,9,1,1,0.5,0.5,0.5,1,0,1,1,1,1,1,1,2,1,3,0
159,9,1,1,0.5,0.5,0.5,1,0,1,1,1,1,1,1,2,1,3,0
54,1,1,1,0.5,0.5,0.5,1,0,1,1,2,1,1,1,3,0.5,2,0
55,1,1,1,0.25,0.25,0.5,0.5,0,1,1,2,1,1,1,3,0.5,2,0
56,1,1,1,0.25,0.25,0.5,0.5,0,1,1,2,1,1,1,3,0.5,2,0
59,2,1,1,0.5,0.5,0.5,1,0,1,1,3,1,1,1,5,0.333333333,2,0
60,2,1,1,0.5,0.5,0.5,1,0,1,1,3,1,1,1,5,0.333333333,2,0
61,2,0.5,4,0.5,0.25,0.5,1,0,1,1,3,1,1,1,5,0.333333333,2,0
62,2,0.25,2,0.25,0.0625,0.5,0.5,0,1,1,3,1,1,1,5,0.333333333,2,0
65,2,0.25,2,0.25,0.0625,0.5,0.5,0,1,1,3,1,1,1,5,0.333333333,2,0
73,3,1,1,0.5,0.5,0.5,1,0,1,1,3,1,1,1,4,0.333333333,1.666666667,0
74,3,1,2,0.25,0.25,0.5,0.5,0,1,1,3,1,1,1,4,0.333333333,1.666666667,0
75,3,1,1,0.125,0.125,0.5,0.25,0,1,1,3,1,1,1,4,0.333333333,1.666666667,0
79,4,1,1,0.5,0.5,0.5,1,0,1,1,1,1,1,1,2,1,3,0
80,4,1,1,0.5,0.5,0.5,1,0,1,1,1,1,1,1,2,1,3,0
98,5,1,1,0.5,0.5,0.5,1,0,1,1,1,1,1,1,2,1,3,0
104,5,1,1,0.5,0.5,0.5,1,0,1,1,1,1,1,1,2,1,3,0
113,6,1,1,0.5,0.5,0.5,1,0,1,1,5,1,4,1,4,0.05,0.25,0
116,6,1,1,0.5,0.5,0.5,1,0,1,1,5,1,4,1,4,0.05,0.25,0
118,6,1,1,0.0625,0.0625,0.9375,0.066666667,0,4,1,5,4,4,1,4,0.2,0.4,0
120,6,1,15,0.9375,0.9375,0.9375,1,0,4,1,5,4,4,1,4,0.2,0.4,0
128,7,1,1,0.5,0.5,0.5,1,0,1,1,1,1,1,1,2,1,3,0
133,7,1,1,0.5,0.5,0.5,1,0,1,1,1,1,1,1,2,1,3,0
139,8,1,1,0.0625,0.0625,0.9375,0.066666667,0,4,1,8,4,4,4,4,0.125,0.625,0
140,8,0.0625,0.0625,0.00390625,0.000244141,0.9375,0.004166667,0,4,1,8,4,4,4,4,0.125,0.625,0
142,8,0.0625,0.9375,0.05859375,0.003662109,0.9375,0.0625,0,4,1,8,4,4,4,4,0.125,0.625,0
146,8,1,15,0.9375,0.9375,0.9375,1,0,4,1,8,4,4,4,4,0.125,0.625,0
163,9,1,1,0.0625,0.0625,0.9375,0.066666667,0,1,1,4,4,4,4,2,0.25,1.125,0
166,9,1,15,0.9375,0.9375,0.9375,1,0,1,1,4,4,4,4,2,0.25,1.125,0
190,10,1,1,0.5,0.5,0.5,1,0,1,1,4,1,3,1,3,0.083333333,0.333333333,1
191,10,1,8,0.0625,0.0625,0.4375,0.142857143,0,3,1,4,3,3,1,3,0.25,0.5,1
194-225,11,1,1,0.00390625,0.00390625,0.99609375,0.003921569,0,8,1,8,8,8,8,2,0.125,1.03125,1
194-225,11,1,255,0.99609375,0.99609375,0.99609375,1,0,8,1,8,8,8,8,2,0.125,1.03125,1
